trade_id,user_id,date,time,transaction_type,quantity,stock_id
TXN_00415,5775818865,2024-01-13,13:13:28,buy,1628,1103
TXN_00416,5150695988,2024-12-13,15:56:03,buy,305,1110
TXN_00417,5229455093,2025-04-26,11:47:38,sell,1647,1109
TXN_00418,9474078998,2025-03-08,10:56:18,sell,1363,1109
TXN_00419,4313201683,2024-09-19,10:51:46,buy,1793,1103
TXN_00420,9474078998,2025-08-05,15:05:10,buy,424,1102
TXN_00421,7713225623,2024-01-23,9:13:25,sell,1529,1106
TXN_00422,5150695988,2025-01-23,15:25:11,buy,777,1104
TXN_00423,7713225623,2024-09-13,15:59:37,sell,2102,1110
TXN_00424,5970995017,2024-09-16,11:32:02,sell,687,1106
TXN_00425,7552075955,2024-09-19,9:38:37,buy,1513,1107
TXN_00426,4313201683,2025-02-03,13:14:30,sell,1360,1110
TXN_00427,9862896116,2025-01-23,13:51:12,buy,1917,1108
TXN_00428,1402944639,2025-04-28,13:37:44,sell,1596,1110
TXN_00429,1926010870,2025-04-18,10:28:24,buy,1224,1104
TXN_00430,9354048106,2024-04-18,15:33:57,buy,2271,1104
TXN_00431,9803134690,2024-09-21,14:13:57,sell,495,1110
TXN_00432,9192201895,2025-03-03,11:37:59,sell,2464,1104
TXN_00433,8093597035,2024-04-16,14:33:35,sell,588,1106
TXN_00434,5970995017,2025-02-03,12:55:55,buy,1221,1102
TXN_00435,5970995017,2024-04-26,14:27:00,sell,778,1106
TXN_00436,9862896116,2025-07-21,12:05:53,sell,1644,1104
TXN_00437,5229455093,2024-03-31,13:04:37,buy,226,1104
TXN_00438,5229455093,2024-05-25,15:26:46,buy,1066,1104
TXN_00439,9803134690,2025-03-17,15:04:57,buy,403,1107
TXN_00440,1402944639,2024-03-15,11:56:56,sell,1820,1101
TXN_00441,9474078998,2024-12-11,13:05:22,buy,1425,1110
TXN_00442,9862896116,2024-01-07,12:05:26,buy,683,1104
TXN_00443,1402944639,2025-04-19,11:02:15,sell,165,1107
TXN_00444,9862896116,2024-02-11,14:09:30,sell,2058,1106
TXN_00445,9192201895,2024-10-29,11:38:58,sell,1875,1106
TXN_00446,1926010870,2024-10-14,15:28:30,buy,2354,1106
TXN_00447,6772985563,2025-03-16,10:13:36,buy,1146,1108
TXN_00448,3614142517,2024-10-29,11:25:56,sell,835,1108
TXN_00449,6772985563,2025-07-07,11:15:20,buy,1535,1105
TXN_00450,5970995017,2024-01-30,13:05:14,buy,2354,1104
TXN_00451,9192201895,2024-05-19,12:07:15,buy,1734,1108
TXN_00452,6625608873,2024-10-18,13:22:53,sell,2242,1109
TXN_00453,5229455093,2024-03-26,11:02:17,buy,1348,1103
TXN_00454,3997467631,2024-12-20,9:24:00,buy,835,1110
TXN_00455,8093597035,2024-10-18,13:01:29,buy,1816,1102
TXN_00456,5775818865,2025-05-05,9:26:25,buy,1274,1110
TXN_00457,7552075955,2024-12-25,12:05:39,sell,1899,1104
TXN_00458,3614142517,2024-06-01,14:41:02,buy,1874,1103
TXN_00459,5970995017,2025-04-05,13:18:39,buy,1552,1105
TXN_00460,7552075955,2024-03-17,14:21:10,sell,2455,1107
TXN_00461,9803134690,2025-07-09,13:00:03,sell,517,1109
TXN_00462,3614142517,2024-07-01,14:29:41,sell,832,1106
TXN_00463,7713225623,2024-11-04,9:34:08,sell,1715,1103
TXN_00464,6625608873,2025-02-18,13:09:41,buy,1681,1103
TXN_00465,5150695988,2025-03-18,11:24:53,buy,2044,1102
TXN_00466,6772985563,2024-09-01,15:43:12,sell,1636,1103
TXN_00467,5970995017,2024-01-12,14:41:53,buy,1637,1106
TXN_00468,3997467631,2025-08-12,12:08:30,buy,1666,1105
TXN_00469,9474078998,2025-08-01,12:11:44,buy,453,1104
TXN_00470,5229455093,2024-04-27,14:46:57,sell,197,1101
TXN_00471,7552075955,2025-03-18,14:01:44,buy,616,1103
TXN_00472,5970995017,2024-09-30,13:03:46,sell,456,1109
TXN_00473,3768699384,2024-06-30,11:29:08,sell,1727,1106
TXN_00474,6772985563,2025-02-20,10:01:39,buy,731,1102
TXN_00475,6772985563,2025-04-24,14:23:23,sell,1049,1109
TXN_00476,1402944639,2024-08-25,12:14:31,buy,1755,1110
TXN_00477,7713225623,2024-01-05,12:25:04,sell,2160,1104
TXN_00478,3997467631,2025-08-08,13:46:58,sell,1589,1104
TXN_00479,5229455093,2025-02-23,15:09:12,sell,1187,1103
TXN_00480,9803134690,2025-01-25,11:48:58,buy,1608,1104
TXN_00481,7713225623,2024-09-22,11:45:24,buy,1135,1103
TXN_00482,7713225623,2024-11-12,14:57:26,buy,2158,1104
TXN_00483,3997467631,2025-07-05,10:51:03,sell,534,1103
TXN_00484,5775818865,2024-11-05,14:35:35,sell,1698,1102
TXN_00485,9474078998,2024-04-11,12:41:48,sell,1092,1105
TXN_00486,9474078998,2025-04-13,11:51:35,sell,361,1101
TXN_00487,3614142517,2024-05-01,15:29:07,buy,1079,1103
TXN_00488,5150695988,2024-02-20,10:31:57,sell,784,1101
TXN_00489,5775818865,2024-03-18,11:38:11,sell,355,1109
TXN_00490,5970995017,2025-06-30,13:24:31,sell,903,1103
TXN_00491,1402944639,2025-01-30,9:30:35,buy,2199,1109
TXN_00492,6625608873,2024-08-03,14:59:08,sell,911,1106
TXN_00493,1402944639,2024-07-24,12:25:51,buy,1539,1108
TXN_00494,5775818865,2025-07-05,10:58:23,sell,2046,1104
TXN_00495,7713225623,2024-01-21,10:15:21,sell,565,1106
TXN_00496,3614142517,2024-06-05,12:37:10,sell,1172,1102
TXN_00497,6772985563,2025-06-21,10:21:48,buy,2207,1103
TXN_00498,1402944639,2025-06-22,12:30:35,sell,323,1104
TXN_00499,9474078998,2024-03-16,14:52:28,sell,432,1103
TXN_00500,5150695988,2024-03-31,10:49:27,buy,1072,1107
TXN_00501,9474078998,2024-04-10,14:48:18,sell,1768,1101
TXN_00502,7713225623,2024-09-22,15:24:00,buy,1611,1101
TXN_00503,7552075955,2024-10-16,13:23:47,sell,1133,1101
TXN_00504,9803134690,2024-11-17,9:24:11,buy,1919,1107
TXN_00505,9803134690,2025-01-18,9:30:38,buy,1410,1106
TXN_00506,5970995017,2024-05-15,14:26:14,buy,2288,1107
TXN_00507,7713225623,2024-11-23,9:56:26,sell,1165,1110
TXN_00508,9803134690,2024-03-08,12:01:51,sell,2473,1110
TXN_00509,9803134690,2025-02-08,10:41:05,sell,2461,1102
TXN_00510,3768699384,2024-06-08,10:50:10,buy,1925,1105
TXN_00511,7552075955,2024-08-17,14:25:41,sell,978,1104
TXN_00512,9474078998,2025-08-01,11:25:18,sell,2148,1101
TXN_00513,5150695988,2024-08-26,11:22:28,sell,219,1102
TXN_00514,3768699384,2025-02-03,14:02:10,buy,233,1105
TXN_00515,3768699384,2024-12-02,15:54:07,buy,1907,1102
TXN_00516,7552075955,2025-01-21,12:27:58,sell,1159,1104
TXN_00517,6625608873,2025-01-19,10:47:20,buy,455,1104
TXN_00518,1402944639,2024-04-28,11:24:36,sell,866,1102
TXN_00519,9862896116,2024-03-27,15:28:23,sell,257,1102
TXN_00520,1926010870,2025-08-05,15:42:39,sell,521,1104
TXN_00521,3614142517,2024-07-16,10:14:48,buy,2198,1108
TXN_00522,9803134690,2025-01-27,11:15:16,buy,984,1107
TXN_00523,6625608873,2025-05-30,9:50:35,sell,169,1107
TXN_00524,8093597035,2025-01-14,15:53:32,sell,2178,1105
TXN_00525,5775818865,2025-07-10,13:53:28,buy,1063,1104
TXN_00526,3997467631,2025-07-25,14:30:41,sell,1099,1104
TXN_00527,7552075955,2024-02-26,10:51:50,buy,918,1101
TXN_00528,9354048106,2024-04-19,15:56:36,sell,1345,1106
TXN_00529,8093597035,2025-06-14,14:29:46,sell,2329,1110
TXN_00530,4313201683,2024-07-07,12:40:43,buy,210,1104
TXN_00531,5150695988,2024-06-10,10:47:54,sell,502,1108
TXN_00532,3768699384,2025-06-01,9:27:51,sell,1462,1105
TXN_00533,8093597035,2024-03-27,12:12:09,sell,390,1101
TXN_00534,5970995017,2024-12-05,12:21:30,buy,1036,1101
TXN_00535,6772985563,2024-10-07,12:17:06,buy,1560,1110
TXN_00536,1402944639,2025-03-23,13:22:43,sell,1282,1101
TXN_00537,3768699384,2025-02-17,10:54:27,sell,1454,1105
TXN_00538,3614142517,2024-10-09,14:56:52,buy,1839,1108
TXN_00539,8093597035,2024-04-20,15:07:17,buy,1503,1107
TXN_00540,6625608873,2024-02-06,9:29:09,sell,648,1106
TXN_00541,3614142517,2024-02-27,13:06:32,sell,1955,1106
TXN_00542,9192201895,2024-08-02,14:09:49,sell,559,1103
TXN_00543,7552075955,2024-12-14,13:04:18,sell,759,1107
TXN_00544,5150695988,2025-05-30,13:36:55,sell,558,1107
TXN_00545,8093597035,2024-10-03,14:16:52,buy,1142,1110
TXN_00546,4313201683,2024-10-06,11:59:21,sell,2093,1102
TXN_00547,4313201683,2024-04-09,9:55:48,sell,2241,1110
TXN_00548,9474078998,2025-02-05,11:34:30,buy,1679,1110
TXN_00549,9474078998,2024-01-29,10:33:43,sell,620,1103
TXN_00550,9803134690,2025-06-19,15:24:49,sell,144,1107
TXN_00551,3997467631,2024-05-13,14:51:08,buy,1508,1110
TXN_00552,9862896116,2025-03-02,13:40:15,buy,879,1106
TXN_00553,9803134690,2024-06-13,9:32:54,buy,1924,1101
TXN_00554,6772985563,2024-03-31,10:46:17,sell,320,1103
TXN_00555,9803134690,2025-04-15,9:04:48,buy,1073,1106
TXN_00556,9474078998,2024-09-19,13:51:11,sell,874,1105
TXN_00557,5229455093,2024-02-12,14:14:32,buy,1392,1101
TXN_00558,5775818865,2025-07-26,12:29:27,sell,296,1108
TXN_00559,5775818865,2024-04-28,12:27:06,sell,1408,1105
TXN_00560,9354048106,2025-06-11,15:25:36,buy,1354,1105
TXN_00561,7713225623,2025-05-23,15:32:25,buy,1213,1108
TXN_00562,3614142517,2025-08-07,15:06:18,sell,2028,1107
TXN_00563,1926010870,2024-03-05,15:45:21,buy,1294,1103
TXN_00564,5775818865,2025-05-15,13:36:34,sell,349,1107
TXN_00565,3614142517,2024-05-29,12:51:00,buy,2183,1105
TXN_00566,9803134690,2024-12-28,15:44:23,buy,822,1108
TXN_00567,5150695988,2024-05-15,13:56:48,buy,1941,1104
TXN_00568,8093597035,2025-06-15,13:09:11,buy,1228,1102
TXN_00569,8093597035,2025-01-12,10:03:41,buy,764,1104
TXN_00570,9474078998,2024-03-11,13:50:25,sell,319,1101
TXN_00571,7713225623,2025-05-23,15:36:17,sell,592,1103
TXN_00572,7713225623,2024-11-12,14:10:57,sell,1303,1103
TXN_00573,9354048106,2024-01-13,9:05:24,sell,941,1105
TXN_00574,3997467631,2024-10-24,10:47:06,buy,1526,1109
TXN_00575,3768699384,2024-07-30,13:47:11,buy,1206,1105
TXN_00576,5775818865,2024-02-08,15:55:11,sell,312,1107
TXN_00577,5970995017,2024-11-12,14:19:37,buy,1290,1109
TXN_00578,9192201895,2025-07-26,12:43:00,buy,594,1104
TXN_00579,9862896116,2025-04-17,15:53:55,sell,1600,1108
TXN_00580,9354048106,2024-01-17,13:03:54,sell,612,1110
TXN_00581,7552075955,2024-01-26,10:09:41,sell,517,1101
TXN_00582,9192201895,2024-02-06,14:58:25,sell,2030,1105
TXN_00583,9862896116,2024-11-16,12:50:49,sell,2018,1101
TXN_00584,9474078998,2025-01-08,9:49:03,buy,915,1106
TXN_00585,9803134690,2024-12-03,9:15:19,buy,2448,1108
TXN_00586,5970995017,2024-07-18,11:21:30,buy,727,1109
TXN_00587,9192201895,2024-02-13,14:07:28,buy,2086,1101
TXN_00588,4313201683,2024-02-22,15:15:42,sell,202,1103
TXN_00589,5775818865,2024-09-04,15:43:32,buy,2143,1103
TXN_00590,3768699384,2025-08-04,10:35:27,sell,414,1109
TXN_00591,7713225623,2025-06-14,11:42:45,buy,2340,1106
TXN_00592,9474078998,2025-04-18,13:49:22,sell,1573,1101
TXN_00593,5775818865,2024-07-18,9:41:36,sell,887,1109
TXN_00594,6772985563,2025-05-23,9:20:01,sell,1165,1106
TXN_00595,4313201683,2024-10-21,12:34:35,sell,219,1102
TXN_00596,8093597035,2025-04-15,11:16:30,sell,336,1102
TXN_00597,8093597035,2025-02-20,13:54:43,sell,544,1104
TXN_00598,9354048106,2025-02-17,11:36:50,buy,1866,1103
TXN_00599,8093597035,2024-01-02,12:35:55,sell,1143,1108
TXN_00600,5229455093,2024-07-25,15:42:11,buy,1342,1103
TXN_00601,5150695988,2024-07-20,9:12:02,buy,832,1108
TXN_00602,9354048106,2025-08-03,15:24:13,buy,1913,1103
TXN_00603,7552075955,2024-06-15,10:53:26,sell,1379,1110
TXN_00604,8093597035,2025-07-28,14:12:38,buy,597,1102
TXN_00605,6772985563,2025-05-27,12:37:41,sell,743,1105
TXN_00606,3614142517,2024-05-20,11:51:03,buy,265,1109
TXN_00607,5150695988,2024-07-01,10:44:00,buy,1017,1110
TXN_00608,1926010870,2024-05-11,14:45:51,buy,1643,1109
TXN_00609,5150695988,2025-06-15,12:23:41,buy,1466,1105
TXN_00610,8093597035,2025-08-05,15:35:54,buy,957,1103
TXN_00611,5775818865,2025-06-07,15:15:36,buy,227,1103
TXN_00612,5150695988,2024-12-06,9:39:05,buy,883,1104
TXN_00613,8093597035,2025-03-05,15:54:44,buy,1608,1104
TXN_00614,4313201683,2025-03-10,15:38:11,buy,427,1103
TXN_00615,4313201683,2024-08-22,11:42:10,sell,641,1108
TXN_00616,1402944639,2025-02-13,9:09:45,buy,836,1101
TXN_00617,5970995017,2024-12-29,14:36:26,buy,1437,1107
TXN_00618,6625608873,2024-09-02,15:53:23,sell,1523,1105
TXN_00619,4313201683,2025-05-24,15:51:38,buy,1572,1107
TXN_00620,7552075955,2024-05-06,10:49:27,buy,1674,1108
TXN_00621,3614142517,2025-08-14,9:57:10,buy,1469,1108
TXN_00622,5229455093,2025-01-11,10:19:24,sell,424,1108
TXN_00623,5150695988,2024-03-14,14:06:00,sell,1138,1101
TXN_00624,3614142517,2024-05-27,10:36:15,buy,1817,1105
TXN_00625,5229455093,2025-04-16,15:14:45,sell,325,1104
TXN_00626,1926010870,2025-04-09,11:12:41,buy,772,1109
TXN_00627,3768699384,2025-02-03,9:30:50,sell,2056,1109
TXN_00628,5150695988,2025-03-21,10:41:12,buy,2460,1102
TXN_00629,9862896116,2024-04-22,13:43:58,buy,1734,1110
TXN_00630,3997467631,2024-04-29,10:12:13,sell,1031,1109
TXN_00631,3997467631,2024-09-21,13:57:16,buy,623,1109
TXN_00632,6625608873,2024-05-05,12:42:56,sell,524,1104
TXN_00633,7552075955,2025-03-19,15:24:00,buy,188,1104
TXN_00634,6625608873,2024-11-10,13:02:49,sell,152,1109
TXN_00635,3997467631,2024-09-19,12:48:05,sell,665,1104
TXN_00636,9803134690,2024-04-17,14:56:12,sell,1506,1103
TXN_00637,6625608873,2024-01-06,11:30:49,buy,1178,1104
TXN_00638,9192201895,2024-09-19,10:23:26,sell,2460,1110
TXN_00639,9474078998,2025-07-31,10:22:30,buy,1418,1105
TXN_00640,9192201895,2024-08-24,13:56:00,buy,1624,1105
TXN_00641,5150695988,2024-10-13,11:27:59,buy,1124,1109
TXN_00642,5970995017,2024-01-17,12:25:41,buy,560,1106
TXN_00643,3768699384,2025-07-09,14:12:02,sell,1869,1107
TXN_00644,6625608873,2024-03-18,13:07:45,sell,758,1110
TXN_00645,9862896116,2024-11-07,13:00:05,buy,2457,1105
TXN_00646,4313201683,2025-01-02,9:16:14,buy,1065,1108
TXN_00647,4313201683,2024-09-04,15:15:04,buy,2345,1104
TXN_00648,7552075955,2024-11-30,10:51:47,buy,721,1106
TXN_00649,5150695988,2025-03-17,15:51:11,sell,355,1110
TXN_00650,9862896116,2024-04-04,10:46:39,buy,478,1107
TXN_00651,9192201895,2024-05-08,14:12:55,sell,2338,1110
TXN_00652,9862896116,2025-05-18,13:42:49,sell,786,1104
TXN_00653,5150695988,2024-04-10,14:52:19,sell,1045,1103
TXN_00654,7552075955,2024-05-13,14:31:46,sell,1491,1106
TXN_00655,1402944639,2024-01-17,11:18:27,buy,335,1103
TXN_00656,6625608873,2024-04-26,15:41:07,buy,1117,1106
TXN_00657,1402944639,2025-06-19,10:40:47,sell,506,1110
TXN_00658,1926010870,2024-03-06,11:26:38,buy,486,1107
TXN_00659,9862896116,2024-09-15,12:39:07,buy,971,1102
TXN_00660,6772985563,2025-02-23,12:46:01,sell,1692,1103
TXN_00661,3997467631,2025-02-01,12:40:57,sell,2231,1104
TXN_00662,7713225623,2025-04-12,12:03:31,buy,2478,1109
TXN_00663,4313201683,2024-12-16,14:11:45,buy,400,1104
TXN_00664,6772985563,2024-10-06,9:02:17,buy,724,1107
TXN_00665,5150695988,2025-05-21,14:07:04,buy,2153,1107
TXN_00666,8093597035,2024-04-19,13:57:37,sell,1081,1103
TXN_00667,1402944639,2024-09-03,11:57:35,sell,1007,1108
TXN_00668,9862896116,2024-09-18,14:45:57,sell,1432,1101
TXN_00669,4313201683,2024-07-22,11:54:24,sell,1309,1109
TXN_00670,9354048106,2024-04-28,9:55:35,buy,1081,1107
TXN_00671,3768699384,2025-04-16,11:11:27,sell,1207,1104
TXN_00672,3614142517,2025-03-22,9:28:48,sell,905,1107
TXN_00673,1402944639,2024-06-21,14:22:26,buy,262,1106
TXN_00674,9354048106,2024-12-08,15:35:04,buy,2296,1104
TXN_00675,9803134690,2025-06-02,11:18:09,sell,1312,1101
TXN_00676,3768699384,2024-02-29,13:39:16,buy,982,1103
TXN_00677,7713225623,2025-08-02,14:59:52,sell,859,1107
TXN_00678,9803134690,2025-01-31,15:35:12,buy,1125,1109
TXN_00679,6772985563,2024-09-27,15:24:36,sell,110,1105
TXN_00680,6772985563,2024-06-04,9:02:03,buy,232,1110
TXN_00681,8093597035,2025-02-17,10:19:07,sell,1599,1106
TXN_00682,1402944639,2024-07-24,13:10:24,buy,1640,1101
TXN_00683,1926010870,2024-11-24,15:17:12,sell,1970,1107
TXN_00684,5775818865,2025-01-17,13:27:21,buy,1301,1109
TXN_00685,9862896116,2025-03-12,12:54:46,buy,2353,1108
TXN_00686,3614142517,2024-12-10,9:31:58,sell,968,1106
TXN_00687,6772985563,2024-11-06,14:06:08,sell,1477,1101
TXN_00688,5970995017,2025-05-03,10:07:03,buy,1824,1101
TXN_00689,9354048106,2025-06-12,10:46:12,buy,319,1104
TXN_00690,1402944639,2024-08-12,10:33:15,buy,605,1101
TXN_00691,9354048106,2024-04-26,13:17:09,buy,1186,1108
TXN_00692,9862896116,2025-05-25,13:37:53,sell,578,1107
TXN_00693,3768699384,2024-04-15,12:59:27,buy,1720,1104
TXN_00694,9862896116,2024-11-12,13:37:05,buy,2287,1109
TXN_00695,3768699384,2025-06-11,13:09:36,sell,532,1106
TXN_00696,5150695988,2025-04-13,11:59:37,buy,2391,1104
TXN_00697,6772985563,2024-10-14,13:01:01,sell,407,1110
TXN_00698,5970995017,2024-05-31,11:30:18,sell,2035,1106
TXN_00699,6625608873,2025-01-13,9:59:02,buy,1705,1106
TXN_00700,6772985563,2024-06-12,9:38:01,buy,399,1107
TXN_00701,3614142517,2024-02-20,13:24:00,buy,943,1104
TXN_00702,9474078998,2024-12-01,11:35:53,sell,2398,1109
TXN_00703,3614142517,2025-02-24,14:00:27,buy,1393,1107
TXN_00704,9862896116,2024-07-15,10:23:33,sell,895,1106
TXN_00705,3768699384,2025-04-21,15:43:49,sell,2303,1110
TXN_00706,9192201895,2024-01-14,9:24:49,sell,2200,1102
TXN_00707,1926010870,2024-10-04,15:04:44,buy,2299,1103
TXN_00708,8093597035,2024-10-27,13:24:42,buy,802,1108
TXN_00709,6772985563,2024-02-14,10:11:59,buy,638,1107
TXN_00710,9192201895,2025-07-01,10:22:33,buy,2289,1105
TXN_00711,1926010870,2025-07-04,12:37:11,sell,784,1106
TXN_00712,3997467631,2025-07-18,14:18:53,sell,428,1108
TXN_00713,9192201895,2024-10-24,10:39:13,sell,391,1104
TXN_00714,9354048106,2025-04-05,11:35:11,buy,2032,1105
TXN_00715,3997467631,2025-08-08,13:54:54,buy,1161,1104
TXN_00716,5229455093,2024-05-12,13:45:18,buy,1395,1110
TXN_00717,9192201895,2024-12-20,11:05:26,buy,848,1102
TXN_00718,9354048106,2025-05-07,9:35:59,buy,1046,1103
TXN_00719,7552075955,2025-07-16,9:40:55,buy,1789,1110
TXN_00720,5150695988,2024-01-29,13:22:36,buy,1397,1105
TXN_00721,9192201895,2024-01-31,12:15:04,buy,119,1109
TXN_00722,3997467631,2025-06-12,9:40:01,sell,2304,1107
TXN_00723,1926010870,2024-01-09,9:59:53,buy,1773,1108
TXN_00724,6772985563,2025-04-12,10:33:04,buy,1862,1102
TXN_00725,9862896116,2024-03-13,11:06:28,buy,1769,1106
TXN_00726,5775818865,2025-07-28,10:04:09,buy,1048,1106
TXN_00727,7713225623,2025-06-27,11:54:01,sell,1379,1102
TXN_00728,1402944639,2024-05-07,12:26:05,buy,2362,1110
TXN_00729,8093597035,2025-06-08,14:11:04,sell,697,1105
TXN_00730,9474078998,2024-02-19,10:30:47,buy,1923,1101
TXN_00731,3997467631,2025-06-22,13:44:28,buy,462,1104
TXN_00732,5150695988,2024-07-11,15:49:30,buy,1373,1101
TXN_00733,5150695988,2025-07-05,11:40:08,sell,362,1103
TXN_00734,6625608873,2024-11-18,13:11:56,buy,2308,1106
TXN_00735,1402944639,2024-01-23,11:04:15,buy,2287,1105
TXN_00736,6772985563,2025-01-31,15:01:44,buy,968,1104
TXN_00737,7552075955,2024-08-25,14:46:00,sell,715,1101
TXN_00738,7552075955,2024-07-26,9:17:09,sell,700,1107
TXN_00739,5150695988,2025-02-10,13:38:13,sell,876,1108
TXN_00740,9354048106,2024-05-13,14:42:37,sell,1508,1109
TXN_00741,9192201895,2024-07-19,11:08:26,sell,1175,1103
TXN_00742,8093597035,2025-04-01,14:36:09,buy,175,1110
TXN_00743,1402944639,2025-06-20,14:14:07,sell,2473,1107
TXN_00744,3614142517,2025-01-08,9:38:44,sell,183,1107
TXN_00745,7713225623,2025-07-12,11:28:55,buy,2142,1110
TXN_00746,4313201683,2024-01-03,13:12:01,sell,672,1105
TXN_00747,8093597035,2024-05-12,9:11:35,sell,1294,1102
TXN_00748,5775818865,2024-01-18,9:36:36,buy,697,1101
TXN_00749,3997467631,2025-03-31,9:19:53,sell,623,1109
TXN_00750,8093597035,2024-10-16,14:27:47,buy,510,1103
TXN_00751,8093597035,2024-11-23,12:59:40,sell,868,1101
TXN_00752,7713225623,2025-01-31,10:23:44,sell,1763,1103
TXN_00753,9354048106,2024-10-27,12:30:55,buy,736,1105
TXN_00754,5229455093,2024-12-29,11:28:39,buy,521,1101
TXN_00755,1402944639,2025-04-21,14:55:38,buy,2244,1109
TXN_00756,1402944639,2024-10-08,11:56:22,buy,2141,1108
TXN_00757,9354048106,2025-01-18,13:41:52,sell,1674,1107
TXN_00758,9354048106,2024-07-03,13:37:20,sell,2337,1103
TXN_00759,9192201895,2025-01-23,10:29:57,sell,613,1103
TXN_00760,1926010870,2024-11-26,10:51:55,buy,141,1109
TXN_00761,9192201895,2024-05-15,12:23:01,buy,2240,1109
TXN_00762,5775818865,2024-10-18,10:07:32,sell,1996,1102
TXN_00763,9862896116,2024-06-12,14:10:16,buy,1796,1105
TXN_00764,9192201895,2024-08-27,10:26:00,buy,1118,1101
TXN_00765,6625608873,2024-11-01,11:03:39,buy,1548,1105
TXN_00766,9474078998,2024-09-15,10:29:29,buy,486,1107
TXN_00767,7552075955,2024-07-02,15:04:14,buy,1296,1108
TXN_00768,7713225623,2024-10-03,12:03:19,sell,399,1107
TXN_00769,5970995017,2025-07-26,11:47:22,sell,477,1101
TXN_00770,7713225623,2024-09-11,13:13:28,sell,994,1103
TXN_00771,8093597035,2024-12-23,11:04:33,sell,1002,1102
TXN_00772,3614142517,2024-04-22,10:56:51,sell,1527,1102
TXN_00773,3997467631,2024-07-05,12:51:23,sell,1998,1107
TXN_00774,4313201683,2025-06-29,10:55:46,buy,320,1106
TXN_00775,7713225623,2024-08-29,15:42:53,sell,1322,1107
TXN_00776,7713225623,2025-03-19,12:24:39,sell,1082,1101
TXN_00777,5970995017,2025-05-04,14:21:43,buy,186,1101
TXN_00778,3997467631,2024-10-21,15:25:23,sell,1200,1105
TXN_00779,5229455093,2025-05-28,9:08:49,sell,172,1103
TXN_00780,5775818865,2024-02-15,11:32:21,buy,1376,1106
TXN_00781,4313201683,2024-07-14,9:46:00,sell,582,1104
TXN_00782,9803134690,2024-07-17,15:56:10,buy,1633,1108
TXN_00783,9192201895,2024-03-14,12:23:57,buy,821,1108
TXN_00784,1926010870,2024-03-10,9:29:10,buy,211,1108
TXN_00785,9862896116,2024-08-26,15:41:32,buy,500,1108
TXN_00786,7552075955,2024-07-15,12:25:32,sell,1524,1109
TXN_00787,3614142517,2024-09-21,13:31:46,sell,234,1109
TXN_00788,9192201895,2025-03-22,12:47:25,buy,378,1106
TXN_00789,6625608873,2025-07-27,13:46:52,buy,2136,1107
TXN_00790,5150695988,2024-10-16,13:06:29,buy,1432,1101
TXN_00791,8093597035,2024-07-14,14:12:31,buy,1216,1105
TXN_00792,5229455093,2025-05-19,11:33:35,buy,1527,1109
TXN_00793,5970995017,2025-06-08,10:22:06,buy,964,1101
TXN_00794,3997467631,2024-05-05,12:42:38,sell,253,1110
TXN_00795,1926010870,2024-12-02,15:44:24,buy,643,1108
TXN_00796,3614142517,2024-06-26,10:37:38,buy,544,1103
TXN_00797,8093597035,2024-03-13,11:02:59,sell,2053,1109
TXN_00798,9192201895,2024-10-17,11:42:30,buy,2437,1101
TXN_00799,9862896116,2024-07-29,12:48:44,buy,1071,1106
TXN_00800,8093597035,2024-02-15,14:53:31,sell,1052,1105
TXN_00801,3997467631,2024-02-07,9:53:07,sell,330,1105
TXN_00802,3997467631,2025-06-10,15:45:49,sell,1755,1102
TXN_00803,5775818865,2025-07-28,13:04:54,buy,2413,1101
